"q0.025","q0.25","q0.5","q0.75","q0.975","model_name","fcast_target_date"
-2.34224978494921,-0.537043304576956,0.0805406160703903,0.662320551643747,2.14455662364174,"bench_ 700",2023-11-16
-3.41425808176443,-0.756362959337453,0.0480189166022882,0.917641936523772,3.11261973945072,"bench_ 700",2023-11-17
-4.28967986943873,-0.878993867667566,0.162903923926727,1.09917494642189,3.64603695367868,"bench_ 700",2023-11-20
-4.97977584255972,-0.974650165152857,0.190332052217546,1.27523025181873,3.96355548010842,"bench_ 700",2023-11-21
-4.95286479446589,-1.03676233171321,0.27822214637121,1.37743634458714,4.32496070252473,"bench_ 700",2023-11-22
-2.49074465443019,-0.61904511619213,0.0523399614325015,0.71565263188873,2.18966924347935,"bench_ 500",2023-11-16
-3.58551352074339,-0.934545364877071,-0.0277859774724831,1.00096995589931,3.3107858679285,"bench_ 500",2023-11-17
-4.40632153503671,-1.06227359606672,0.105031353703744,1.18780305185955,3.84190117431733,"bench_ 500",2023-11-20
-5.04918752509144,-1.16798539905845,0.154903923905714,1.42698669367287,4.33488121400617,"bench_ 500",2023-11-21
-5.19383475237371,-1.35223029865275,0.172943678697557,1.56632777383843,4.67179771322109,"bench_ 500",2023-11-22
-2.24440829252951,-0.537043304576956,0.0723407036399948,0.676728021299766,2.07812595936263,"bench_ 400",2023-11-16
-3.26977705814018,-0.756362959337453,0.0119462173455709,0.924009360924494,3.0296813874674,"bench_ 400",2023-11-17
-3.49980787756599,-0.993480163006843,0.189133718229151,1.17800789363129,3.82336883552953,"bench_ 400",2023-11-20
-4.74299231130964,-1.04407044662245,0.265398605428313,1.43144757973954,4.21967537677307,"bench_ 400",2023-11-21
-4.6822781096546,-1.03123641611305,0.278858464898235,1.57372897783823,4.39674558461527,"bench_ 400",2023-11-22
-1.73533985557093,-0.403041795785342,0.0805406160703903,0.599929614617656,1.73982000416029,"bench_ 300",2023-11-16
-2.31824050393473,-0.582117437206264,0.0707338430059323,0.883610693478554,2.54824222993288,"bench_ 300",2023-11-17
-3.31105642047572,-0.76710724508029,0.200137709558046,1.15710929647155,3.45854574230769,"bench_ 300",2023-11-20
-3.74140652389301,-0.866772568467145,0.302285925605883,1.34516790802683,3.96355548010842,"bench_ 300",2023-11-21
