"q0.025","q0.25","q0.5","q0.75","q0.975","model_name","fcast_target_date"
-2.34224978494921,-0.501464151791664,0.0823160238510035,0.662465200272866,2.11819078941775,"bench_ 700",2023-12-14
-3.41425808176443,-0.701480768914209,0.0541824397843449,0.919765960979557,2.99062198744773,"bench_ 700",2023-12-15
-4.28967986943873,-0.878993867667566,0.178931155944362,1.11461400615731,3.58889487395821,"bench_ 700",2023-12-18
-4.97977584255972,-0.944524934177249,0.218584413352829,1.28761234967447,3.87953195688042,"bench_ 700",2023-12-19
-4.95286479446589,-1.03123641611305,0.285979451753438,1.43759156428596,4.37983365861134,"bench_ 700",2023-12-20
-2.49074465443019,-0.566668313672691,0.0537857472333592,0.691611377601831,2.17114233470295,"bench_ 500",2023-12-14
-3.58551352074339,-0.859141022480614,-0.0106163994987085,0.990067645706283,3.28989574922636,"bench_ 500",2023-12-15
-4.40632153503671,-1.02391832006039,0.173102476694709,1.19491928727098,3.84190117431733,"bench_ 500",2023-12-18
-5.04918752509144,-1.11811545497424,0.218175824392919,1.42698669367287,4.33488121400617,"bench_ 500",2023-12-19
-5.19383475237371,-1.22239057116431,0.244383267905235,1.59622626081717,4.63770423973308,"bench_ 500",2023-12-20
-2.24440829252951,-0.450010701419368,0.0835294642140383,0.65613893505585,1.93443433573941,"bench_ 400",2023-12-14
-3.23621058874092,-0.616357914912324,0.0978351509792752,0.924009360924494,2.95387200595245,"bench_ 400",2023-12-15
-3.45445314595418,-0.90230783459031,0.225028990159615,1.25948645562253,3.82336883552953,"bench_ 400",2023-12-18
-4.15358912676862,-0.947993150336268,0.309974476484243,1.46426466056648,4.04576039069791,"bench_ 400",2023-12-19
-4.6822781096546,-0.972872575795325,0.389747052564005,1.73088817475522,4.39242137854772,"bench_ 400",2023-12-20
-1.6666739969486,-0.33383445756261,0.111770862803784,0.623688407680278,1.71464733388674,"bench_ 300",2023-12-14
-2.14053631863996,-0.500085625517821,0.24937075255389,0.924009360924494,2.49280870148493,"bench_ 300",2023-12-15
-2.89883942163708,-0.610225884713333,0.322844981614789,1.32362689970877,3.29209878269244,"bench_ 300",2023-12-18
-3.04482136735532,-0.563048434628,0.412629490710614,1.45311217278357,3.74179713300925,"bench_ 300",2023-12-19
-3.33222538797773,-0.629201954851011,0.462554949999738,1.82037563010011,4.39467071488855,"bench_ 300",2023-12-20
-1.65434162097565,-0.3756526553651,0.0805406160703903,0.535620401670922,1.56428455887028,"bench_ 200",2023-12-14
-2.16213354186674,-0.54735394514438,0.0726991893577278,0.825991787142577,2.23065692089299,"bench_ 200",2023-12-15
-3.01868204973009,-0.700010524114214,0.215305452215642,1.02025066649674,2.83782839249567,"bench_ 200",2023-12-18
-3.06403595048392,-0.837033905933549,0.292877219721799,1.30603790585426,3.16403030966094,"bench_ 200",2023-12-19
-3.43536722386502,-0.888532613213577,0.384507183709371,1.45173033483235,3.34861356188507,"bench_ 200",2023-12-20
-1.35278193847136,-0.392713335889194,0.0936663581258657,0.513414853501848,1.58224177893988,"bench_ 100",2023-12-14
-1.9808696770427,-0.598773291949506,0.00149749172173586,0.835094531937752,2.19909831244891,"bench_ 100",2023-12-15
-2.59923076605614,-0.919199246133484,0.184774328419035,1.02025066649674,2.68951582399847,"bench_ 100",2023-12-18
-3.02994862739881,-0.994792028497882,0.248859348803254,1.27523025181873,3.11273184859687,"bench_ 100",2023-12-19
-3.12142688547111,-1.063857848066,0.0645276484144475,1.45610828044207,3.35431255249685,"bench_ 100",2023-12-20
-1.45176491217049,-0.161975725731445,0.213475588145418,0.738250709421262,1.67871383740096,"bench_ 50",2023-12-14
-1.75120957860922,-0.112677389232507,0.563641009107574,1.14478796438138,2.41028810160407,"bench_ 50",2023-12-15
-1.87355333809963,0.000523844179767252,0.781325865059834,1.53601073355532,2.85534045095582,"bench_ 50",2023-12-18
-2.75502459310653,-0.371083527252658,1.0153546515685,2.13338421698572,3.47088377725092,"bench_ 50",2023-12-19
-2.56769364110664,-0.544994460948445,1.34639041255662,2.35443613762829,3.51595143707953,"bench_ 50",2023-12-20
