"q0.025","q0.25","q0.5","q0.75","q0.975","model_name","fcast_target_date"
-2.34224978494921,-0.51857370255135,0.0805406160703903,0.657801857077001,2.14455662364174,"bench_ 700",2023-11-23
-3.41425808176443,-0.746783587516742,0.0480189166022882,0.917641936523772,3.11261973945072,"bench_ 700",2023-11-24
-4.28967986943873,-0.878993867667566,0.171356638973386,1.10630238022926,3.64603695367868,"bench_ 700",2023-11-27
-4.97977584255972,-0.944524934177249,0.206365316321833,1.28761234967447,3.96355548010842,"bench_ 700",2023-11-28
-4.95286479446589,-1.03123641611305,0.285979451753438,1.40720241362327,4.37983365861134,"bench_ 700",2023-11-29
-2.49074465443019,-0.609302393051925,0.0537857472333592,0.708736395397525,2.17114233470295,"bench_ 500",2023-11-23
-3.58551352074339,-0.922666430513308,-0.019172682856361,1.00096995589931,3.28989574922636,"bench_ 500",2023-11-24
-4.40632153503671,-1.05455168428636,0.124359444814193,1.17800789363129,3.84190117431733,"bench_ 500",2023-11-27
-5.04918752509144,-1.16798539905845,0.154903923905714,1.40988970919209,4.33488121400617,"bench_ 500",2023-11-28
-5.19383475237371,-1.35223029865275,0.172943678697557,1.57372897783823,4.67179771322109,"bench_ 500",2023-11-29
-2.24440829252951,-0.522142214381871,0.078718771825681,0.671804289038924,2.07812595936263,"bench_ 400",2023-11-23
-3.26977705814018,-0.732236688057863,0.0270398900868329,0.929000415230963,3.0296813874674,"bench_ 400",2023-11-24
-3.49980787756599,-0.993480163006843,0.196573711480852,1.18780305185955,3.82336883552953,"bench_ 400",2023-11-27
-4.74299231130964,-1.02775266179398,0.281697621826815,1.45311217278357,4.21967537677307,"bench_ 400",2023-11-28
-4.6822781096546,-1.03123641611305,0.300587673980957,1.62168606525492,4.40113179047989,"bench_ 400",2023-11-29
-1.72693696179444,-0.39205776915141,0.0835294642140383,0.599929614617656,1.73982000416029,"bench_ 300",2023-11-23
-2.31824050393473,-0.558342108588405,0.108710745997076,0.915984007558057,2.54824222993288,"bench_ 300",2023-11-24
-3.18272318565754,-0.719902753759261,0.253926096814094,1.19148168485479,3.45854574230769,"bench_ 300",2023-11-27
-3.56027283364943,-0.776658305928324,0.322000389371624,1.42667541683856,3.96355548010842,"bench_ 300",2023-11-28
-4.30306633976716,-0.758816975566878,0.371401473339095,1.63640334822128,4.39467071488855,"bench_ 300",2023-11-29
-1.67976602494399,-0.39205776915141,0.0407117448988359,0.513414853501848,1.62432269320039,"bench_ 200",2023-11-23
-2.16213354186674,-0.582117437206264,-0.0277859774724831,0.710080999592488,2.23065692089299,"bench_ 200",2023-11-24
-3.01868204973009,-0.773334683677751,0.100636642759078,0.95725812414531,2.83782839249567,"bench_ 200",2023-11-27
-3.06403595048392,-0.921252985641097,0.0702277383264338,1.16431659648843,3.16403030966094,"bench_ 200",2023-11-28
-3.43536722386502,-0.963519055558448,0.172943678697557,1.30016042369765,3.34861356188507,"bench_ 200",2023-11-29
