"q0.025","q0.25","q0.5","q0.75","q0.975","model_name","fcast_target_date"
-2.34224978494921,-0.51857370255135,0.078718771825681,0.648139760692779,2.11819078941775,"bench_ 700",2024-01-04
-3.41425808176443,-0.712174513098374,0.0183652090933073,0.883607129268205,2.99062198744773,"bench_ 700",2024-01-05
-4.28967986943873,-0.881552498249105,0.137340736547564,1.0432748896577,3.58889487395821,"bench_ 700",2024-01-08
-4.97977584255972,-0.944524934177249,0.189741005662203,1.26610573309516,3.87953195688042,"bench_ 700",2024-01-09
-4.95286479446589,-1.02595900743121,0.251554003770771,1.37743634458714,4.37983365861134,"bench_ 700",2024-01-10
-2.49074465443019,-0.548937384676096,0.0478464476193707,0.682909191528891,2.17114233470295,"bench_ 500",2024-01-04
-3.58551352074339,-0.829502122130243,-0.0106163994987085,0.950181647121529,3.28989574922636,"bench_ 500",2024-01-05
-4.40632153503671,-1.00185327169497,0.150028012257586,1.18780305185955,3.84190117431733,"bench_ 500",2024-01-08
-5.04918752509144,-1.10651383113258,0.216214694196371,1.42620927178911,4.33488121400617,"bench_ 500",2024-01-09
-5.19383475237371,-1.13133546008561,0.232688825406235,1.57372897783823,4.63770423973308,"bench_ 500",2024-01-10
-1.99587859889518,-0.415772781521451,0.0873535450647722,0.636335730877846,1.93443433573941,"bench_ 400",2024-01-04
-2.9023734455842,-0.597459318075977,0.051776039456275,0.897282565310276,2.85377526064587,"bench_ 400",2024-01-05
-3.38245066090526,-0.881552498249105,0.196573711480852,1.19148168485479,3.58944917355953,"bench_ 400",2024-01-08
-3.93609696835694,-0.929369760405763,0.302285925605883,1.40988970919209,4.00300651307894,"bench_ 400",2024-01-09
-4.57320446318425,-0.963519055558448,0.344861635575455,1.59622626081717,4.39242137854772,"bench_ 400",2024-01-10
-1.6666739969486,-0.35366525134326,0.0873535450647722,0.559586922068478,1.71464733388674,"bench_ 300",2024-01-04
-2.14053631863996,-0.530965198281352,0.118652287438969,0.856063163036147,2.47295880538904,"bench_ 300",2024-01-05
-2.89883942163708,-0.624928187112017,0.228211313004412,1.10954666913878,2.98236973993253,"bench_ 300",2024-01-08
-3.04482136735532,-0.637771742435644,0.313605556554908,1.31948191077478,3.69204289845475,"bench_ 300",2024-01-09
-3.33222538797773,-0.640735310970264,0.376095914836938,1.48708721880415,4.30964472006612,"bench_ 300",2024-01-10
-1.55145343886846,-0.331334656404403,0.0724835675419477,0.497698634957322,1.43181414370517,"bench_ 200",2024-01-04
-2.12011917280675,-0.530965198281352,0.051776039456275,0.798635328039898,2.20799076710281,"bench_ 200",2024-01-05
-2.69947970868206,-0.67350669806796,0.173102476694709,0.968577357749423,2.83782839249567,"bench_ 200",2024-01-08
-3.00389835418891,-0.761647411811328,0.260976070222263,1.25713546462882,3.16403030966094,"bench_ 200",2024-01-09
-3.06542946306923,-0.753191430391986,0.373600834164112,1.38469416884588,3.34861356188507,"bench_ 200",2024-01-10
-1.36360551577222,-0.331334656404403,0.0936663581258657,0.467335252956991,1.29987872055675,"bench_ 100",2024-01-04
-1.87452635683907,-0.546545607617421,-0.0172555897250959,0.742733661410711,2.19909831244891,"bench_ 100",2024-01-05
-2.13334557124601,-0.687800269139949,0.10064090527111,0.969234999450252,2.68951582399847,"bench_ 100",2024-01-08
-2.63014018192815,-0.789442125989392,0.184110953542671,1.09734254646203,3.11273184859687,"bench_ 100",2024-01-09
-2.61759673843815,-0.964972822481869,-0.0474715812197601,1.37068563405487,3.35431255249685,"bench_ 100",2024-01-10
-1.01692681173542,-0.0788139549880107,0.20400138879948,0.617045189332854,1.38711446820148,"bench_ 50",2024-01-04
