"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"JakePeralta","DAX","2 day",2023-12-20,-3.03086603904784,-0.595429152285611,0.175121167490323,0.945671487266257,3.38110837402849,-0.160716016231532,0.143507501140816,0.217356568027039,0.335837183721855,0.553193751748895,0.177091219513001,0.285397244830321,0.335837183721855,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","2 day",2023-12-20,-1.81743259864511,-0.479951564787334,-0.0136535404401327,0.603232455644656,1.81577972474809,-0.160716016231532,0.0828358291206789,0.159617774277901,0.1470624757914,0.381974235938094,0.0988247870489812,0.174063020435411,0.1470624757914,TRUE,TRUE,FALSE
"TyrionLannister","DAX","2 day",2023-12-20,-0.431521884945512,-0.107669976033664,0.536256460343054,1.03268409112665,1.47345001075259,-0.160716016231532,0.013540293435699,0.0795690602968025,0.696972476574587,0.596700053679089,0.081708301349206,0.293698037067077,0.696972476574587,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2023-12-20,-4.0878949635655,-0.805212410409206,0.094240362254272,1.00096995589931,3.57049232679329,-0.160716016231532,0.196358947366698,0.322248197088837,0.254956378485804,0.580842986065422,0.186560417151241,0.3081933852316,0.254956378485804,TRUE,TRUE,FALSE
"Rachel","DAX","2 day",2023-12-20,-2.27811145782471,-0.445526301860809,-0.0615454725921154,0.509707927703857,1.98480546474457,-0.160716016231532,0.105869772079659,0.142405142814638,0.099170543639417,0.335211971967695,0.107276074048805,0.157986700910043,0.099170543639417,TRUE,TRUE,FALSE
"JonSnow","DAX","2 day",2023-12-20,-2.82339059832137,-0.24139680601535,0.589679691604858,1.33644663381922,3.44166964649776,-0.160716016231532,0.133133729104492,0.040340394891909,0.75039570783639,0.748581325025378,0.180119283136465,0.370514087998927,0.75039570783639,TRUE,TRUE,FALSE
"homersimpson","DAX","2 day",2023-12-20,-3.74302663762607,-0.70429567768735,0.131234136607272,0.904870350118658,3.31103071087069,-0.160716016231532,0.179115531069727,0.271789830727909,0.291950152838805,0.532793183175095,0.173587336355111,0.289847206833329,0.291950152838805,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","2 day",2023-12-20,-2.1457908446179,-0.561292720613237,0.0318788353324772,0.832320839142089,2.43946785900492,-0.160716016231532,0.0992537414193184,0.200288352190852,0.19259485156401,0.496518427686811,0.130009193761823,0.223732913324563,0.19259485156401,TRUE,TRUE,FALSE
"BrienneVonTarth","DAX","5 day",2023-12-20,-4.40411486287081,-0.828106980604595,0.180398430880903,1.14989519948532,4.04349428265018,0.0538879691756478,0.222900141602323,0.440997474890121,0.126510461705256,0.548003615154836,0.199480315673727,0.307578401805253,0.126510461705256,TRUE,TRUE,FALSE
"CharlesBoyle","DAX","5 day",2023-12-20,-0.372500255992647,0.100812025174113,0.837916171264119,1.52672979705843,2.96914475894293,0.0538879691756478,0.0213194112584147,0.0703860839976977,0.784028202088471,0.736420913941394,0.145762839488364,0.351583490154868,0.784028202088471,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","5 day",2023-12-20,-2.75330149644526,-0.631452552659206,0.17595228138873,0.989095607956913,2.86226545012972,0.0538879691756478,0.140359473281045,0.342670260917427,0.122064312213082,0.467603819390633,0.140418874047704,0.242623347969978,0.122064312213082,TRUE,TRUE,FALSE
"MasterYoda","DAX","5 day",2023-12-20,-0.82,0.25,0.71,1.68,2.212,0.0538879691756478,0.0436943984587824,0.294168046236528,0.656112030824352,0.813056015412176,0.107905601541218,0.382987218494611,0.656112030824352,FALSE,TRUE,FALSE
"DaenerysTargaryen","DAX","5 day",2023-12-20,-5.622,-3.958,-0.362,1.864,3.352,0.0538879691756478,0.283794398458782,2.00594398458782,0.415887969175648,0.905056015412176,0.164905601541218,0.75511759383513,0.415887969175648,TRUE,TRUE,FALSE
"Phoebe","DAX","5 day",2023-12-20,-3.07134325383381,-0.730688368278054,0.184774327658133,0.982023196421178,2.62833729579954,0.0538879691756478,0.156261561150473,0.392288168726851,0.130886358482485,0.464067613622765,0.128722466331195,0.254445233662754,0.130886358482485,TRUE,TRUE,FALSE
"JakePeralta","DAX","5 day",2023-12-20,-4.19815360505393,-0.90328414992795,0.139182902315211,1.18164995455837,4.47651940968435,0.0538879691756478,0.212602078711479,0.478586059551799,0.0852949331395628,0.563880992691361,0.221131572025435,0.312299127223927,0.0852949331395628,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","5 day",2023-12-20,-2.05386556802084,-0.532454933453194,0.100814841777061,0.667682068395078,2.06589437191289,0.0538879691756478,0.105387676859824,0.293171451314421,0.0469268726014132,0.306897049609715,0.100600320136862,0.170596674104447,0.0469268726014132,TRUE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2023-12-20,-3.13444266423178,-0.81363278484338,0.249152042172547,1.19233014649875,3.20501863225459,0.0538879691756478,0.159416531670371,0.433760377009514,0.195264072996899,0.569221088661551,0.157556533153947,0.303043720698457,0.195264072996899,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2023-12-20,-5.25916085313898,-0.896701756931639,0.166567016839814,1.26065904007917,4.62869696515187,0.0538879691756478,0.265652441115731,0.475294863053644,0.112679047664166,0.603385535451761,0.228740449798812,0.337150467416823,0.112679047664166,TRUE,TRUE,FALSE
"Rachel","DAX","5 day",2023-12-20,-3.22569251060486,-0.639063000679016,0.117972537875175,0.788359820842743,2.98631048202515,0.0538879691756478,0.163979023989025,0.346475484927332,0.0640845686995277,0.367235925833548,0.146621125642475,0.217679225818382,0.0640845686995277,TRUE,TRUE,FALSE
"JonSnow","DAX","5 day",2023-12-20,-4.08801633762609,-0.930303632866036,0.00482979034887791,0.863910917441103,3.22647850677136,0.0538879691756478,0.207095215340087,0.492095801020842,0.0490581788267698,0.405011474132728,0.158629526879786,0.262378039240042,0.0490581788267698,TRUE,TRUE,FALSE
"TyrionLannister","DAX","5 day",2023-12-20,-0.482422898754309,-0.0213358970435173,0.816403790037512,1.3846048863412,2.23406198028647,0.0538879691756478,0.0268155433964978,0.0376119331095825,0.762515820861864,0.665358458582777,0.109008700555541,0.320262091301252,0.762515820861864,TRUE,TRUE,FALSE
"median_ensemble","DAX","5 day",2023-12-20,-3.22569251060486,-0.730688368278054,0.166567016839814,1.16168141590425,2.98631048202515,0.0538879691756478,0.163979023989025,0.392288168726851,0.112679047664166,0.553896723364301,0.146621125642475,0.273892817877364,0.112679047664166,TRUE,TRUE,FALSE
"homersimpson","DAX","5 day",2023-12-20,-4.39718299267156,-0.856646955694851,0.166164457857576,1.16168141590425,3.98003871595517,0.0538879691756478,0.22255354809236,0.455267462435249,0.112276488681928,0.5538967233643,0.196307537338976,0.308060351982563,0.112276488681928,TRUE,TRUE,FALSE
"mean_ensemble","infections","0 week",2023-12-20,2030,2030,2030,2030,2030,2327,14.85,148.5,297,445.5,579.15,297,297,FALSE,FALSE,FALSE
"infections_benchmark_strong","infections","0 week",2023-12-20,2030,2030,2030,2030,2030,2327,14.85,148.5,297,445.5,579.15,297,297,FALSE,FALSE,FALSE
"median_ensemble","infections","0 week",2023-12-20,2030,2030,2030,2030,2030,2327,14.85,148.5,297,445.5,579.15,297,297,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","0 week",2023-12-20,2030,2030,2030,2030,2030,2327,14.85,148.5,297,445.5,579.15,297,297,FALSE,FALSE,FALSE
"StannisBaratheon","infections","0 week",2023-12-20,2030,2030,2030,2030,2030,2327,14.85,148.5,297,445.5,579.15,297,297,FALSE,FALSE,FALSE
"mean_ensemble","infections","1 week",2023-12-20,1180.6,1501,1654.5,1799,2818.1,2586,70.27,542.5,931.5,1180.5,11.605,547.275,931.5,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","1 week",2023-12-20,1349,1753,1983,2226,2774,2586,61.85,416.5,603,540,9.40000000000001,326.15,603,FALSE,TRUE,FALSE
"median_ensemble","infections","1 week",2023-12-20,1180.6,1501,1654.5,1799,2818.1,2586,70.27,542.5,931.5,1180.5,11.605,547.275,931.5,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","1 week",2023-12-20,1017.75,1133,1264,1370.5,2774.75,2586,78.4125,726.5,1322,1823.25,9.43750000000001,791.92,1322,FALSE,TRUE,FALSE
"StannisBaratheon","infections","1 week",2023-12-20,1012.2,1249,1326,1372,2862.2,2586,78.69,668.5,1260,1821,13.81,768.4,1260,FALSE,TRUE,FALSE
"mean_ensemble","infections","2 week",2023-12-20,1144.9875,1424.5,1616.25,1836,2986.9125,2314,58.450625,444.75,697.75,717,33.645625,390.31925,697.75,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","2 week",2023-12-20,1188.975,1633,1924.5,2260,3064.025,2314,56.25125,340.5,389.5,81,37.50125,180.9505,389.5,FALSE,TRUE,FALSE
"median_ensemble","infections","2 week",2023-12-20,1144.9875,1424.5,1616.25,1836,2986.9125,2314,58.450625,444.75,697.75,717,33.645625,390.31925,697.75,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","2 week",2023-12-20,1088.25,1192.5,1302,1390,2824.5,2314,61.2875,560.75,1012,1386,25.525,609.1125,1012,FALSE,TRUE,FALSE
"StannisBaratheon","infections","2 week",2023-12-20,1101,1216,1308,1412,2909.8,2314,60.65,549,1006,1353,29.79,599.688,1006,FALSE,TRUE,FALSE
"mean_ensemble","infections","3 week",2023-12-20,955.2875,1390.5,1575.75,1835.5,2883.7,1027,3.585625,545.25,548.75,404.25,92.8350000000001,318.934125,548.75,FALSE,TRUE,FALSE
"median_ensemble","infections","3 week",2023-12-20,955.2875,1390.5,1575.75,1835.5,2883.7,1027,3.585625,545.25,548.75,404.25,92.8350000000001,318.934125,548.75,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","3 week",2023-12-20,831.25,1144.5,1245,1373.5,2465.25,1027,9.7875,176.25,218,173.25,71.9125000000001,129.84,218,FALSE,TRUE,FALSE
"StannisBaratheon","infections","3 week",2023-12-20,823.6,1227,1274,1404,2529.4,1027,10.17,300,247,188.5,75.1200000000001,164.158,247,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","3 week",2023-12-20,1086.975,1554,1877.5,2267,3238,1027,116.95125,790.5,850.5,620,110.55,497.70025,850.5,FALSE,FALSE,FALSE
"median_ensemble","infections","4 week",2023-12-20,723.7875,996.375,1250.75,1488.5,2283.2125,1815,54.560625,409.3125,564.25,489.75,23.410625,308.25675,564.25,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","4 week",2023-12-20,389,483.5,572,700,1228.25,1815,71.3,665.75,1243,1672.5,1144.1625,959.3425,1243,FALSE,FALSE,FALSE
"StannisBaratheon","infections","4 week",2023-12-20,427.6,505,664,712,1245.4,1815,69.37,655,1151,1654.5,1110.72,928.118,1151,FALSE,FALSE,FALSE
"mean_ensemble","infections","4 week",2023-12-20,723.7875,996.375,1250.75,1488.5,2283.2125,1815,54.560625,409.3125,564.25,489.75,23.410625,308.25675,564.25,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","4 week",2023-12-20,1019.975,1487.75,1837.5,2265,3321.025,1815,39.75125,163.625,22.5,225,75.3012500000001,105.2355,22.5,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","36 hour",2023-12-20,50.094158115851,59.7751852438195,66.5405586024479,71.2694319610108,80.2445840890157,61.29775,0.560179594207449,0.76128237809025,5.24280860244787,4.98584098050542,0.947341704450785,2.49949065194036,5.24280860244787,TRUE,TRUE,FALSE
"Rachel","energy","36 hour",2023-12-20,52.011,64.1225625,67.65675,69.1121875,71.163,61.29775,0.4643375,4.23721875,6.359,3.90721875,0.4932625,3.0922075,6.359,FALSE,TRUE,FALSE
"Phoebe","energy","36 hour",2023-12-20,64.33769,66.39713,68.49712,70.134,73.44928,61.29775,5.92788299999999,7.64907000000001,7.19936999999999,4.418125,0.607576500000001,5.1604049,7.19936999999999,FALSE,FALSE,FALSE
"mean_ensemble","energy","36 hour",2023-12-20,53.2746489809014,61.1682085880528,64.9757603354326,68.1913531234789,73.6143201465845,61.29775,0.40115505095493,0.0647707059736007,3.6780103354326,3.44680156173945,0.615828507329226,1.64131323228596,3.6780103354326,TRUE,TRUE,FALSE
"JonSnow","energy","36 hour",2023-12-20,39.2811821718515,47.7897842292422,52.2778065960951,55.285270495667,57.9670197610622,61.29775,1.10082839140743,6.7539828853789,9.01994340390488,9.01871925649946,6.49492396592876,6.47767958062388,9.01994340390488,FALSE,FALSE,FALSE
"homersimpson","energy","36 hour",2023-12-20,66.7964316089082,71.259891223955,71.5486558680402,71.7032142686338,72.9069174926503,61.29775,10.722429137371,14.9432118359325,10.2509058680402,5.20273213431689,0.580458374632514,8.33994747005862,10.2509058680402,FALSE,FALSE,FALSE
"CharlesBoyle","energy","36 hour",2023-12-20,53.15619375,62.7760625,66.799625,70.434125,75.6394,61.29775,0.4070778125,2.21746875,5.50187499999999,4.5681875,0.7170825,2.6823383125,5.50187499999999,FALSE,TRUE,FALSE
"StannisBaratheon","energy","36 hour",2023-12-20,51.53419375,59.8485625,62.98075,66.5251875,74.8439,61.29775,0.4881778125,0.72459375,1.683,2.61371875,0.677307500000001,1.2373595625,1.683,TRUE,TRUE,FALSE
"power_benchmark","energy","36 hour",2023-12-20,53.2747625,60.736375,63.61675,66.89475,74.96348125,61.29775,0.401149375,0.280687499999999,2.319,2.7985,0.683286562500001,1.2965246875,2.319,TRUE,TRUE,FALSE
"median_ensemble","energy","36 hour",2023-12-20,52.011,61.776625,65.90475,69.1121875,74.842,61.29775,0.4643375,0.718312500000003,4.60700000000001,3.90721875,0.677212500000001,2.07481625,4.60700000000001,FALSE,TRUE,FALSE
"MasterYoda","energy","36 hour",2023-12-20,46.2509,53.2509,61.2509,68.2509,77.2509,61.29775,0.7523425,4.023425,0.0468499999999992,3.476575,0.797657500000001,1.81937,0.0468499999999992,TRUE,TRUE,FALSE
"JakePeralta","energy","36 hour",2023-12-20,51.8996436051075,60.6173834476696,64.8202182940405,68.0460863799143,75.5606793128698,61.29775,0.469905319744625,0.340183276165188,3.52246829404047,3.37416818995715,0.713146465643489,1.68397430911018,3.52246829404047,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","36 hour",2023-12-20,60.847,64.635,67.874,70.362,74.842,61.29775,0.0225375,5.00587500000001,6.57624999999999,4.532125,0.677212500000001,3.3628,6.57624999999999,FALSE,TRUE,FALSE
"TormundGiantsbane","energy","36 hour",2023-12-20,50.19948125,61.776625,64.917,68.8388125,73.33145,61.29775,0.5549134375,0.718312500000003,3.61925,3.77053125,0.601685000000001,1.8529384375,3.61925,FALSE,TRUE,FALSE
"TyrionLannister","energy","36 hour",2023-12-20,52.8878,62.20125,65.90475,69.631625,74.82355,61.29775,0.4204975,1.35525,4.60700000000001,4.1669375,0.67629,2.245195,4.60700000000001,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","40 hour",2023-12-20,47.6268707969588,58.3559440711925,64.8007355977666,69.7914024181245,78.9629724915177,59.91425,0.61436896015206,0.779152964403742,4.88648559776662,4.93857620906224,0.952436124575885,2.43420397119211,4.88648559776662,TRUE,TRUE,FALSE
"Phoebe","energy","40 hour",2023-12-20,60.42863,63.14456,66.5405,67.94669,71.08821,59.91425,1.00304099999999,4.84546499999999,6.62624999999999,4.01622,0.558698000000001,3.4099348,6.62624999999999,FALSE,FALSE,FALSE
"mean_ensemble","energy","40 hour",2023-12-20,52.2794069027592,59.2729871449143,63.328425696115,67.0599688246419,72.7420257890003,59.91425,0.38174215486204,0.32063142754285,3.414175696115,3.57285941232095,0.641388789450015,1.66615949605817,3.414175696115,TRUE,TRUE,FALSE
"JonSnow","energy","40 hour",2023-12-20,51.0672570273146,61.1344793540549,65.2661328759067,69.9480764845665,74.6914229905491,59.91425,0.442349648634268,1.83034403108236,5.35188287590669,5.01691324228323,0.738858649527454,2.6760696894868,5.35188287590669,FALSE,TRUE,FALSE
"Rachel","energy","40 hour",2023-12-20,52.005875,61.4814375,66.80375,68.8794375,70.914875,59.91425,0.39541875,2.35078124999999,6.88949999999999,4.48259375,0.550031250000001,2.933665,6.88949999999999,FALSE,TRUE,FALSE
"CharlesBoyle","energy","40 hour",2023-12-20,49.00789375,58.327,61.85725,65.590125,70.9186875,59.91425,0.5453178125,0.793625000000002,1.943,2.8379375,0.550221875000001,1.3340204375,1.943,TRUE,TRUE,FALSE
"StannisBaratheon","energy","40 hour",2023-12-20,51.66358125,59.1686875,62.3305,65.79725,73.36360625,59.91425,0.4125334375,0.372781250000003,2.41625,2.9415,0.672467812500001,1.3631065,2.41625,TRUE,TRUE,FALSE
"power_benchmark","energy","40 hour",2023-12-20,50.64201875,55.8010625,58.5375,62.527125,69.87604375,59.91425,0.4636115625,2.05659375,1.37675,1.3064375,0.4980896875,1.1402965,1.37675,TRUE,TRUE,FALSE
"median_ensemble","energy","40 hour",2023-12-20,51.0672570273146,59.1686875,62.3305,67.7222,72.0075570877471,59.91425,0.44234964863427,0.372781250000003,2.41625,3.903975,0.604665354387355,1.54800425060433,2.41625,TRUE,TRUE,FALSE
"MasterYoda","energy","40 hour",2023-12-20,45.7222,52.7222,60.7222,67.7222,76.7222,59.91425,0.7096025,3.596025,0.807949999999998,3.903975,0.840397500000001,1.97159,0.807949999999998,TRUE,TRUE,FALSE
"JakePeralta","energy","40 hour",2023-12-20,50.3589429829039,57.2739253617267,61.1161235516521,64.8261994445002,72.0075570877471,59.91425,0.477765350854805,1.32016231913663,1.20187355165213,2.45597472225011,0.604665354387357,1.21208825965621,1.20187355165213,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","40 hour",2023-12-20,57.735,60.643,64.773,67.982,70.842,59.91425,0.1089625,1.093125,4.85874999999999,4.033875,0.5463875,2.12822,4.85874999999999,FALSE,TRUE,FALSE
"TormundGiantsbane","energy","40 hour",2023-12-20,52.16984375,59.47725,62.232875,68.215375,73.9915,59.91425,0.3872203125,0.218500000000002,2.318625,4.1505625,0.703862500000001,1.5557540625,2.318625,TRUE,TRUE,FALSE
"homersimpson","energy","40 hour",2023-12-20,61.7821139286923,65.4296615969122,67.1418420241693,67.2184013731535,70.2359601871901,59.91425,3.64233466095003,8.27311739536831,7.22759202416935,3.65207568657674,0.516085509359507,4.66224105528479,7.22759202416935,FALSE,FALSE,FALSE
"TyrionLannister","energy","40 hour",2023-12-20,49.4220625,57.589625,61.147125,65.3353125,72.0313,59.91425,0.524609375,1.1623125,1.232875,2.71053125,0.6058525,1.247236125,1.232875,TRUE,TRUE,FALSE
"Phoebe","energy","44 hour",2023-12-20,56.89919,58.36419,62.5075,64.01144,70.52313,55.8145,2.11514549999999,3.824535,6.693,4.09847,0.7354315,3.4933164,6.693,FALSE,FALSE,FALSE
"mean_ensemble","energy","44 hour",2023-12-20,49.8841170193195,55.1759138059074,59.4327569772652,63.5180301818845,68.8839872554984,55.8145,0.296519149034025,0.319293097046302,3.6182569772652,3.85176509094225,0.65347436277492,1.74786173541254,3.6182569772652,TRUE,TRUE,FALSE
"BrienneVonTarth","energy","44 hour",2023-12-20,43.4327500000009,54.9442503335704,62.2160000000079,65.8947493332525,71.8905000000181,55.8145,0.619087499999958,0.435124833214811,6.40150000000785,5.04012466662627,0.803800000000903,2.65992739996996,6.40150000000785,TRUE,TRUE,FALSE
"Rachel","energy","44 hour",2023-12-20,47.56125,52.028,59.92875,61.92425,63.65279375,55.8145,0.4126625,1.89325,4.11425,3.054875,0.3919146875,1.9733904375,4.11425,TRUE,TRUE,FALSE
"CharlesBoyle","energy","44 hour",2023-12-20,51.21451875,56.3821875,60.345625,66.864,71.52703125,55.8145,0.2299990625,0.851531249999997,4.531125,5.52475,0.7856265625,2.384606375,4.531125,FALSE,TRUE,FALSE
"StannisBaratheon","energy","44 hour",2023-12-20,51.09976875,55.6238125,59.24425,64.3555,72.68700625,55.8145,0.2357365625,0.0953437500000014,3.42975,4.2705,0.8436253125,1.774991125,3.42975,TRUE,TRUE,FALSE
"power_benchmark","energy","44 hour",2023-12-20,49.34880625,52.62075,56.506625,59.9383125,67.13554375,55.8145,0.3232846875,1.596875,0.692124999999997,2.06190625,0.5660521875,1.048048625,0.692124999999997,TRUE,TRUE,FALSE
"median_ensemble","energy","44 hour",2023-12-20,49.34880625,54.9442503335704,59.92875,63.658,68.1821847464448,55.8145,0.3232846875,0.4351248332148,4.11425,3.92175,0.618384237322241,1.88255875160741,4.11425,TRUE,TRUE,FALSE
"MasterYoda","energy","44 hour",2023-12-20,45.5772,53.5772,61.5772,68.5772,77.5772,55.8145,0.511865,1.11865,5.7627,6.38135,1.088135,2.97254,5.7627,TRUE,TRUE,FALSE
"JakePeralta","energy","44 hour",2023-12-20,48.5088237970012,53.7465337434171,57.6666733999456,61.0131645055394,68.1821847464448,55.8145,0.365283810149942,1.03398312829146,1.85217339994563,2.59933225276971,0.61838423732224,1.2938313656958,1.85217339994563,TRUE,TRUE,FALSE
"DaenerysTargaryen","energy","44 hour",2023-12-20,53.873,57.737,59.854,63.658,69.968,55.8145,0.0970750000000002,2.88375,4.0395,3.92175,0.707675000000001,2.32995,4.0395,FALSE,TRUE,FALSE
