"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"homersimpson","DAX","2 day",2023-11-15,-3.58551352074339,-0.934545364877071,-0.0277859774724831,1.00096995589931,3.3107858679285,1.0799261936377,0.233271985719055,1.00723577925739,1.10771217111019,0.118434356607588,0.11154298371454,0.515639455281751,1.10771217111019,FALSE,TRUE,FALSE
"TormundGiantsbane","DAX","2 day",2023-11-15,-2.24030411935181,-0.640867102759476,0.0437344657493825,0.762074694564301,2.20582163925856,1.0799261936377,0.166011515649476,0.86039664819859,1.03619172788832,0.476777248610104,0.0562947722810429,0.519134382525507,1.03619172788832,FALSE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2023-11-15,-2.85915256372896,-0.522677698647437,0.386901670540029,1.27655219138192,3.25051740585192,1.0799261936377,0.196953937868333,0.80130194614257,0.693024523097675,0.0983129988721082,0.108529560610711,0.379624593318279,0.693024523097675,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","2 day",2023-11-15,-4.592,-1.419,1.023,2.601,4.971,1.0799261936377,0.283596309681885,1.24946309681885,0.0569261936377037,0.760536903181148,0.194553690318115,0.509015238727541,0.0569261936377037,TRUE,TRUE,FALSE
"Rachel","DAX","2 day",2023-11-15,-3.58551351940877,-0.936110108520438,-0.0352389438224243,0.992990595090948,3.31078586578485,1.0799261936377,0.233271985652324,1.00801815107907,1.11516513746013,0.130403397820133,0.111542983607358,0.519680331123803,1.11516513746013,FALSE,TRUE,FALSE
"JakePeralta","DAX","2 day",2023-11-15,-3.373215,-0.7203489,0.05418244,0.8904244,2.951886,1.0799261936377,0.222657059681885,0.900137546818852,1.0257437536377,0.284252690456555,0.0935979903181149,0.505277808182622,1.0257437536377,FALSE,TRUE,FALSE
"TyrionLannister","DAX","2 day",2023-11-15,-2.15176574884822,-0.578480017341221,-0.0155114608327622,0.692887628792427,2.2217016747728,1.0799261936377,0.161584597124296,0.829203105489462,1.09543765447047,0.580557847267915,0.057088774056755,0.544774395681779,1.09543765447047,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","5 day",2023-11-15,-5.25916085313898,-0.917654500181309,0.161798365305899,1.22428481937478,4.62869696515187,0.967859535583493,0.311351019436124,0.942757017882401,0.806061170277594,0.128212641895642,0.183041871478419,0.474284744194036,0.806061170277594,TRUE,TRUE,FALSE
"median_ensemble","DAX","5 day",2023-11-15,-4.31066326751835,-0.917654500181309,0.161798365305899,1.18290547154962,3.84190117333117,0.967859535583493,0.263926140155092,0.942757017882401,0.806061170277594,0.107522967983063,0.143702081887384,0.452793875637107,0.806061170277594,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2023-11-15,-5.25916085313898,-0.917654500181309,0.161798365305899,1.22428481937478,4.62869696515187,0.967859535583493,0.311351019436124,0.942757017882401,0.806061170277594,0.128212641895642,0.183041871478419,0.474284744194036,0.806061170277594,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","5 day",2023-11-15,-4.47493750405467,-0.870912425667711,0.188888483288083,1.19222737569107,3.87636143609436,0.967859535583493,0.272139851981908,0.919385980625602,0.77897105229541,0.112183920053789,0.145425095025543,0.44562117999645,0.77897105229541,TRUE,TRUE,FALSE
"JonSnow","DAX","5 day",2023-11-15,2.4483046166656,3.94275293909806,4.37017850705058,4.65907110595371,5.92610007213689,0.967859535583493,2.88686790811011,4.46234010527185,3.40231897146709,1.84560578518511,0.24791202682767,2.56900895937237,3.40231897146709,FALSE,FALSE,FALSE
"CharlesBoyle","DAX","5 day",2023-11-15,-2.25651117836474,-1.15822519179902,0.401050665816172,1.4805211188047,2.98607308212107,0.967859535583493,0.161218535697412,1.06304236369126,0.566808869767321,0.256330791610604,0.100910677326879,0.429662247618695,0.566808869767321,TRUE,TRUE,FALSE
"Phoebe","DAX","5 day",2023-11-15,-3.07134325383381,-0.730688368278054,0.184774327658133,0.982023196421178,2.62833729579954,0.967859535583493,0.201960139470865,0.849273951930773,0.78308520792536,0.00708183041884253,0.0830238880108024,0.384885003551329,0.78308520792536,TRUE,TRUE,FALSE
"homersimpson","DAX","5 day",2023-11-15,-4.40632153503671,-1.06227359606672,0.105031353703744,1.18780305185955,3.84190117431733,0.967859535583493,0.26870905353101,1.01506656582511,0.862828181879749,0.109971758138028,0.143702081936692,0.480055528262117,0.862828181879749,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","5 day",2023-11-15,-3.02518219563289,-1.04932382805423,0.0779946231019131,1.04458091774696,2.74863766331213,0.967859535583493,0.199652086560819,1.00859168181886,0.88986491248158,0.0383606910817336,0.0890389063864319,0.445101655665885,0.88986491248158,TRUE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2023-11-15,-3.54890433266292,-0.767037453600173,0.418234750192051,1.43373861806658,3.77274300646032,0.967859535583493,0.225838193412321,0.867448494591833,0.549624785391442,0.232939541241544,0.140244173543841,0.403219037636196,0.549624785391442,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","5 day",2023-11-15,-5.918,-3.781,-1.017,0.991,3.875,0.967859535583493,0.344292976779175,2.37442976779175,1.98485953558349,0.0115702322082535,0.145357023220825,0.972101907116699,1.98485953558349,TRUE,TRUE,FALSE
"Rachel","DAX","5 day",2023-11-15,-4.40632153545098,-1.06227359743536,0.105031350957763,1.1780078912397,3.84190117234501,0.967859535583493,0.268709053551724,1.01506656650943,0.86282818462573,0.105074177828102,0.143702081838076,0.479076012870611,0.86282818462573,TRUE,TRUE,FALSE
"JakePeralta","DAX","5 day",2023-11-15,-4.215005,-0.8491252,0.16263303,1.0873348,3.653144,0.967859535583493,0.259143226779175,0.908492367791746,0.805226505583493,0.0597376322082536,0.134264223220825,0.433372791116699,0.805226505583493,TRUE,TRUE,FALSE
"TyrionLannister","DAX","5 day",2023-11-15,-2.74321269996893,-0.748071174636422,0.116637930116425,0.953724320332583,2.63806625109382,0.967859535583493,0.185553611777621,0.857965355109958,0.851221605467067,0.0212028228763652,0.0835103357755163,0.399890746201305,0.851221605467067,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","6 day",2023-11-15,-6.28262880068359,-1.04407044662245,0.186069524167998,1.43708696974012,5.3673964152176,0.96282961168086,0.362272920618222,1.00345002915165,0.776760087512862,0.23712867902963,0.220228340176837,0.519968011297841,0.776760087512862,TRUE,TRUE,FALSE
"median_ensemble","DAX","6 day",2023-11-15,-4.612146,-0.98451059630117,0.170208505856913,1.4320368317065,4.23687820983891,0.96282961168086,0.278748780584043,0.973670103991015,0.792621105823947,0.23460361001282,0.163702429907903,0.488669206063945,0.792621105823947,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2023-11-15,-6.28262880068359,-1.04407044662245,0.186069524167998,1.43708696974012,5.3673964152176,0.96282961168086,0.362272920618222,1.00345002915165,0.776760087512862,0.23712867902963,0.220228340176837,0.519968011297841,0.776760087512862,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","6 day",2023-11-15,-5.13507991056099,-0.924950745979892,0.242339442729645,1.44024251795822,4.13887520769865,0.96282961168086,0.304895476112093,0.943890178830376,0.720490168951215,0.23870645313868,0.15880227980089,0.473356911366651,0.720490168951215,TRUE,TRUE,FALSE
"JonSnow","DAX","6 day",2023-11-15,0.901371420003623,2.54432279677938,3.01714770162364,3.27938243232217,4.40203340893146,0.96282961168086,0.00307290958386187,2.37223977764778,2.05431808994278,1.15827641032066,0.17196018986253,1.15197347547152,2.05431808994278,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","6 day",2023-11-15,-2.94732163645505,-1.08376956816367,0.335131508974396,1.4680834680322,3.08701667298762,0.96282961168086,0.195507562406796,1.02329958992227,0.627698102706464,0.25262692817567,0.106209353065338,0.441068307255307,0.627698102706464,TRUE,TRUE,FALSE
"Phoebe","DAX","6 day",2023-11-15,-3.28829841432478,-0.818592961488562,0.159585841713827,1.13386122613619,3.22990024856931,0.96282961168086,0.212556401300282,0.890711286584711,0.803243769967033,0.0855158072276651,0.113353531844423,0.421076159384823,0.803243769967033,TRUE,TRUE,FALSE
"homersimpson","DAX","6 day",2023-11-15,-5.04918752509144,-1.16798539905845,0.154903923905714,1.42698669367287,4.33488121400617,0.96282961168086,0.300600856838615,1.06540750536965,0.807925687775146,0.232078540996006,0.168602580116266,0.514923034219137,0.807925687775146,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","6 day",2023-11-15,-2.64716560309246,-0.644245546781576,0.0462612555264047,0.748995669281406,2.80133875677757,0.96282961168086,0.180499760738666,0.803537579231218,0.916568356154455,0.320750913599181,0.0919254572548356,0.462656413395671,0.916568356154455,FALSE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2023-11-15,-4.00144221524574,-0.716629567448772,0.401360289729874,1.59452836309309,4.13943548238868,0.96282961168086,0.24821359134633,0.839729589564816,0.561469321950986,0.315849375706115,0.158830293535391,0.424818434420728,0.561469321950986,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","6 day",2023-11-15,-4.423,-1.408,0.103,3.001,5.491,0.96282961168086,0.269291480584043,1.18541480584043,0.85982961168086,1.01908519415957,0.226408519415957,0.712005922336172,0.85982961168086,TRUE,TRUE,FALSE
"Rachel","DAX","6 day",2023-11-15,-5.04918752200565,-1.16798539925314,0.138248637409699,1.42620927012658,4.33488121197916,0.96282961168086,0.300600856684326,1.065407505467,0.824580974271161,0.231689829222859,0.168602580014915,0.518176349132052,0.824580974271161,TRUE,TRUE,FALSE
"JakePeralta","DAX","6 day",2023-11-15,-4.801292,-0.921253,0.18083117,1.2661057,3.99595,0.96282961168086,0.288206080584043,0.94204130584043,0.78199844168086,0.15163804415957,0.151656019415957,0.463107978336172,0.78199844168086,TRUE,TRUE,FALSE
"TyrionLannister","DAX","6 day",2023-11-15,-3.01288779005496,-0.918954092194468,0.0667349465391708,1.06929944010723,3.122556237279,0.96282961168086,0.198785870086791,0.940891851937664,0.896094665141689,0.0532349142131849,0.107986331279907,0.439398726531847,0.896094665141689,TRUE,TRUE,FALSE
"BrienneVonTarth","DAX","7 day",2023-11-15,-6.73574196413719,-1.09164649868041,0.326189888507233,1.56632777383843,6.25993408587484,1.32248477124541,0.40291133676913,1.20706563496291,0.99629488273818,0.121921501296507,0.246872465731472,0.59501316429964,0.99629488273818,TRUE,TRUE,FALSE
"median_ensemble","DAX","7 day",2023-11-15,-4.98663937539677,-1.0537669622058,0.226632459348778,1.56174287766517,4.64835880224976,1.32248477124541,0.315456207332109,1.18812586672561,1.09585231189664,0.119629053209878,0.166293701550217,0.577071428142889,1.09585231189664,TRUE,TRUE,FALSE
"DAX_benchmark","DAX","7 day",2023-11-15,-6.73574196413719,-1.09164649868041,0.326189888507233,1.56632777383843,6.25993408587484,1.32248477124541,0.40291133676913,1.20706563496291,0.99629488273818,0.121921501296507,0.246872465731472,0.59501316429964,0.99629488273818,TRUE,TRUE,FALSE
"StannisBaratheon","DAX","7 day",2023-11-15,-5.67006717100574,-1.01588742573118,0.374459905656128,1.54667800699115,4.62491989127842,1.32248477124541,0.349627597112558,1.1691860984883,0.948024865589286,0.112096617872868,0.16512175600165,0.548811387012932,0.948024865589286,TRUE,TRUE,FALSE
"JonSnow","DAX","7 day",2023-11-15,2.22536314109478,3.87437668783557,4.35050565190735,4.52523232763345,5.88242839225157,1.32248477124541,1.76061282120626,3.82783787488523,3.02802088066193,1.60137377819402,0.227997181050308,2.08916850719955,3.02802088066193,FALSE,FALSE,FALSE
"CharlesBoyle","DAX","7 day",2023-11-15,-2.6779751709011,-1.29418524302718,-0.0374563375967973,2.26815809589498,3.35146305719096,1.32248477124541,0.200022997107326,1.3083350071363,1.35994110884221,0.472836662324783,0.101448914297277,0.688516937941579,1.35994110884221,TRUE,TRUE,FALSE
"Phoebe","DAX","7 day",2023-11-15,-3.41640653163075,-0.880618784523701,0.172943678680593,1.32450899589878,3.72857793665887,1.32248477124541,0.236944565143808,1.10155177788456,1.14954109256482,0.00101211232668319,0.120304658270673,0.521870841238109,1.14954109256482,TRUE,TRUE,FALSE
"homersimpson","DAX","7 day",2023-11-15,-5.19383475237371,-1.35223029865275,0.172943678697557,1.56632777383843,4.67179771322109,1.32248477124541,0.325815976180956,1.33735753494908,1.14954109254786,0.121921501296507,0.167465647098784,0.620420350414637,1.14954109254786,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","7 day",2023-11-15,-2.9176895810609,-0.764679372932084,-0.0013427636214443,0.913771763790117,2.92783117955039,1.32248477124541,0.212008717615316,1.04358207208875,1.32382753486686,0.613069511182945,0.0802673204152489,0.654551031233823,1.32382753486686,FALSE,TRUE,FALSE
"mean_ensemble","DAX","7 day",2023-11-15,-4.22738318439479,-0.865210063923446,0.59456369394164,2.04835415137174,4.75006567681265,1.32248477124541,0.27749339778201,1.09384741758443,0.727921077303774,0.362934690063163,0.171379045278362,0.526715125602348,0.727921077303774,TRUE,TRUE,FALSE
"DaenerysTargaryen","DAX","7 day",2023-11-15,-6.481,-3.418,0.841,5.131,7.211,1.32248477124541,0.390174238562271,2.37024238562271,0.481484771245414,1.90425761437729,0.29442576143773,1.08811695424908,0.481484771245414,TRUE,TRUE,FALSE
"Rachel","DAX","7 day",2023-11-15,-5.19383475079353,-1.35223029589655,0.160680151702319,1.55715798149192,4.67179771451275,1.32248477124541,0.325815976101947,1.33735753357098,1.16180461954309,0.117336605123253,0.167465647163367,0.621956076300529,1.16180461954309,TRUE,TRUE,FALSE
"JakePeralta","DAX","7 day",2023-11-15,-4.779444,-0.99162,0.28032124,1.3739255,4.279067,1.32248477124541,0.305096438562271,1.15705238562271,1.04216353124541,0.0257203643772932,0.147829111437729,0.535572366249083,1.04216353124541,TRUE,TRUE,FALSE
"TyrionLannister","DAX","7 day",2023-11-15,-3.15222546779214,-1.00415303679267,0.168329344859508,1.24083382324525,3.13203706533805,1.32248477124541,0.223735511951878,1.16331890401904,1.15415542638591,0.122476422000251,0.0904776147046319,0.550832775812341,1.15415542638591,FALSE,TRUE,FALSE
"mean_ensemble","infections","0 week",2023-11-15,1408.5,1408.5,1408.5,1408.5,1408.5,1479,3.525,35.25,70.5,105.75,137.475,70.5,70.5,FALSE,FALSE,FALSE
"median_ensemble","infections","0 week",2023-11-15,1408.5,1408.5,1408.5,1408.5,1408.5,1479,3.525,35.25,70.5,105.75,137.475,70.5,70.5,FALSE,FALSE,FALSE
"infections_benchmark_strong","infections","0 week",2023-11-15,1640,1640,1640,1640,1640,1479,313.95,241.5,161,80.5,8.05000000000001,161,161,FALSE,FALSE,FALSE
"StannisBaratheon","infections","0 week",2023-11-15,1177,1177,1177,1177,1177,1479,15.1,151,302,453,588.9,302,302,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","0 week",2023-11-15,1640,1640,1640,1640,1640,1479,313.95,241.5,161,80.5,8.05000000000001,161,161,FALSE,FALSE,FALSE
"mean_ensemble","infections","1 week",2023-11-15,1094.65,1394,1641,1796.5,2070.7125,1807,35.6175,206.5,166,15.75,13.185625,87.410625,166,FALSE,TRUE,FALSE
"median_ensemble","infections","1 week",2023-11-15,1094.65,1394,1641,1796.5,2070.7125,1807,35.6175,206.5,166,15.75,13.185625,87.410625,166,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","1 week",2023-11-15,1099,1425,1616,1831,2293.025,1807,35.4,191,191,12,24.30125,90.74025,191,TRUE,TRUE,FALSE
"StannisBaratheon","infections","1 week",2023-11-15,1090.3,1363,1666,1762,1848.4,1807,35.835,222,141,67.5,2.07000000000001,93.681,141,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","1 week",2023-11-15,735.75,845.5,1065,1143,1448,1807,53.5625,480.75,742,996,700.05,594.4725,742,FALSE,FALSE,FALSE
"mean_ensemble","infections","2 week",2023-11-15,996.0875,1376,1715,1865.5,2197.7875,1925,46.445625,274.5,210,89.25,13.639375,126.767,210,FALSE,TRUE,FALSE
"median_ensemble","infections","2 week",2023-11-15,996.0875,1376,1715,1865.5,2197.7875,1925,46.445625,274.5,210,89.25,13.639375,126.767,210,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","2 week",2023-11-15,984.975,1356,1602,1888,2539.075,1925,47.00125,284.5,323,55.5,30.70375,148.141,323,FALSE,TRUE,FALSE
"StannisBaratheon","infections","2 week",2023-11-15,1007.2,1396,1828,1843,1856.5,1925,45.89,264.5,97,123,133.575,132.793,97,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","2 week",2023-11-15,1027,1093.5,1171,1268.5,1810,1925,44.9,415.75,754,984.75,224.25,484.73,754,FALSE,FALSE,FALSE
"mean_ensemble","infections","3 week",2023-11-15,959.475,1341.75,1684,1971.25,2488.925,2077,55.87625,367.625,393,158.625,20.59625,199.1445,393,FALSE,TRUE,FALSE
"median_ensemble","infections","3 week",2023-11-15,959.475,1341.75,1684,1971.25,2488.925,2077,55.87625,367.625,393,158.625,20.59625,199.1445,393,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","3 week",2023-11-15,925,1321,1596,1929,2747,2077,57.6,378,481,222,33.5,234.42,481,FALSE,TRUE,FALSE
"StannisBaratheon","infections","3 week",2023-11-15,993.95,1362.5,1772,2013.5,2230.85,2077,54.1525,357.25,305,95.25,7.6925,163.869,305,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","3 week",2023-11-15,976.75,1070,1158,1293.5,1850.5,2077,55.0125,503.5,919,1175.25,441.675,618.8875,919,FALSE,FALSE,FALSE
"median_ensemble","infections","4 week",2023-11-15,955.2875,1307.5,1613,2064.5,2780.0625,2082,56.335625,387.25,469,26.25,34.903125,194.74775,469,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","4 week",2023-11-15,894.975,1315,1610,1963,2899.125,2082,59.35125,383.5,472,178.5,40.85625,226.8415,472,FALSE,TRUE,FALSE
"StannisBaratheon","infections","4 week",2023-11-15,1015.6,1300,1616,2166,2661,2082,53.32,391,466,42,28.95,196.254,466,TRUE,TRUE,FALSE
"infections_benchmark_weak","infections","4 week",2023-11-15,977,1069,1228,1287.5,2134.25,2082,55.25,506.5,854,1191.75,2.6125,522.0225,854,FALSE,TRUE,FALSE
"mean_ensemble","infections","4 week",2023-11-15,955.2875,1307.5,1613,2064.5,2780.0625,2082,56.335625,387.25,469,26.25,34.903125,194.74775,469,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","36 hour",2023-11-15,52.8170011794886,58.8682242363986,62.165333502293,64.1094924874562,68.1122492051289,67.357,0.726999941025572,4.24438788180068,5.19166649770696,4.87126126881564,0.0377624602564467,3.01441560992106,5.19166649770696,FALSE,TRUE,FALSE
"StannisBaratheon","energy","36 hour",2023-11-15,51.53419375,59.612625,62.8085,66.24125,74.8439,67.357,0.7911403125,3.8721875,4.5485,1.67362500000001,0.374345000000001,2.2519595625,4.5485,FALSE,TRUE,FALSE
"power_benchmark","energy","36 hour",2023-11-15,53.2747625,60.8725625,63.61675,66.89475,74.96348125,67.357,0.704111875,3.24221875,3.74025,0.693374999999996,0.3803240625,1.7520559375,3.74025,FALSE,TRUE,FALSE
"median_ensemble","energy","36 hour",2023-11-15,53.63964375,61.140375,64.2331859900371,67.6838125,74.14659,67.357,0.6858678125,3.1083125,3.1238140099629,0.163406250000001,0.3394795,1.48417601449258,3.1238140099629,TRUE,TRUE,FALSE
"JonSnow","energy","36 hour",2023-11-15,53.63964375,61.140375,64.2255,67.6838125,75.8170625,67.357,0.6858678125,3.1083125,3.1315,0.163406250000001,0.423003125,1.5024179375,3.1315,TRUE,TRUE,FALSE
"homersimpson","energy","36 hour",2023-11-15,65.790437699519,68.0190234820634,68.4369038834662,69.3870443297825,70.0816293544595,67.357,0.0783281150240519,0.993035223095106,1.07990388346624,1.01502216489126,0.136231467722976,0.660504170839928,1.07990388346624,FALSE,TRUE,FALSE
"CharlesBoyle","energy","36 hour",2023-11-15,53.63964375,61.140375,64.2255,67.6838125,75.8170625,67.357,0.6858678125,3.1083125,3.1315,0.163406250000001,0.423003125,1.5024179375,3.1315,TRUE,TRUE,FALSE
"TormundGiantsbane","energy","36 hour",2023-11-15,51.23889375,57.602625,60.939625,67.3910625,74.883625,67.357,0.8059053125,4.8771875,6.417375,0.0170312500000023,0.376331249999999,2.4987660625,6.417375,TRUE,TRUE,FALSE
"Rachel","energy","36 hour",2023-11-15,54.8439455877598,61.5281385442397,64.2408719800742,66.6342195565796,69.8631343942703,67.357,0.625652720612008,2.91443072788017,3.11612801992578,1.08417066513054,0.125306719713513,1.5731377706524,3.11612801992578,FALSE,TRUE,FALSE
"Phoebe","energy","36 hour",2023-11-15,64.33769,66.39713,68.49712,70.134,73.44928,67.357,0.1509655,0.479934999999998,1.14012,1.3885,0.304614,0.692826899999999,1.14012,TRUE,TRUE,FALSE
"mean_ensemble","energy","36 hour",2023-11-15,55.5329562055639,61.9056398135585,64.7699671138195,67.8728063228182,73.3074634753216,67.357,0.591202189721805,2.72568009322075,2.58703288618049,0.257903161409104,0.29752317376608,1.29186830085965,2.58703288618049,TRUE,TRUE,FALSE
"JakePeralta","energy","36 hour",2023-11-15,55.2845,63.685224,67.353501,70.629732,75.32725,67.357,0.603625,1.835888,0.00349900000000503,1.636366,0.398512500000001,0.895578100000002,0.00349900000000503,TRUE,TRUE,FALSE
