"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"mean_ensemble","energy","68 hour",2023-12-13,47.2319889034293,51.52637392577,54.9092449691142,59.0619313870888,63.685590826723,52.10725,0.243763054828535,0.290438037114999,2.8019949691142,3.4773406935444,0.578917041336151,1.47849075918766,2.8019949691142,TRUE,TRUE,FALSE
"JonSnow","energy","68 hour",2023-12-13,49.4871376657479,56.4472769314722,59.4724617794723,62.8488858525847,66.789307563179,52.10725,0.131005616712607,6.51004039720829,7.36521177947226,5.37081792629233,0.734102878158952,4.02223571956889,7.36521177947226,FALSE,TRUE,FALSE
"homersimpson","energy","68 hour",2023-12-13,54.4596038762431,56.4210641653329,57.1539573752974,57.8196031114193,60.2629770118505,52.10725,4.58709005867402,6.47072124799928,5.04670737529744,2.85617655570967,0.407786350592527,3.87369631765459,5.04670737529744,FALSE,FALSE,FALSE
"TyrionLannister","energy","68 hour",2023-12-13,44.2178625,48.26425,51.34825,55.590625,59.9650125,52.10725,0.394469375,1.9215,0.759,1.7416875,0.392888125,1.041909,0.759,TRUE,TRUE,FALSE
"infections_benchmark_strong","DAX","1 day",2023-12-13,NA,NA,NA,NA,NA,-0.0824643315098683,NA,NA,NA,NA,NA,0.818375594964993,1.07409897482497,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","1 day",2023-12-13,NA,NA,NA,NA,NA,-0.0824643315098683,NA,NA,NA,NA,NA,0.818375594964993,1.07409897482497,FALSE,FALSE,TRUE
"power_benchmark","DAX","1 day",2023-12-13,NA,NA,NA,NA,NA,-0.0824643315098683,NA,NA,NA,NA,NA,0.818375594964993,1.07409897482497,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","2 day",2023-12-13,NA,NA,NA,NA,NA,-0.0871862955632352,NA,NA,NA,NA,NA,0.922379731703774,1.86767815851887,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","2 day",2023-12-13,NA,NA,NA,NA,NA,-0.0871862955632352,NA,NA,NA,NA,NA,0.922379731703774,1.86767815851887,FALSE,FALSE,TRUE
"power_benchmark","DAX","2 day",2023-12-13,NA,NA,NA,NA,NA,-0.0871862955632352,NA,NA,NA,NA,NA,0.922379731703774,1.86767815851887,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","5 day",2023-12-13,NA,NA,NA,NA,NA,-0.691275920001466,NA,NA,NA,NA,NA,1.29088195910622,1.6788045627333,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","5 day",2023-12-13,NA,NA,NA,NA,NA,-0.691275920001466,NA,NA,NA,NA,NA,1.29088195910622,1.6788045627333,FALSE,FALSE,TRUE
"power_benchmark","DAX","5 day",2023-12-13,NA,NA,NA,NA,NA,-0.691275920001466,NA,NA,NA,NA,NA,1.29088195910622,1.6788045627333,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","6 day",2023-12-13,NA,NA,NA,NA,NA,-0.129157447572581,NA,NA,NA,NA,NA,1.03541310440966,1.91006902204831,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","6 day",2023-12-13,NA,NA,NA,NA,NA,-0.129157447572581,NA,NA,NA,NA,NA,1.03541310440966,1.91006902204831,FALSE,FALSE,TRUE
"power_benchmark","DAX","6 day",2023-12-13,NA,NA,NA,NA,NA,-0.129157447572581,NA,NA,NA,NA,NA,1.03541310440966,1.91006902204831,FALSE,FALSE,TRUE
"infections_benchmark_strong","DAX","7 day",2023-12-13,NA,NA,NA,NA,NA,-0.197020272995019,NA,NA,NA,NA,NA,1.5072725304136,2.21775392046045,FALSE,FALSE,TRUE
"infections_benchmark_weak","DAX","7 day",2023-12-13,NA,NA,NA,NA,NA,-0.197020272995019,NA,NA,NA,NA,NA,1.5072725304136,2.21775392046045,FALSE,FALSE,TRUE
"power_benchmark","DAX","7 day",2023-12-13,NA,NA,NA,NA,NA,-0.197020272995019,NA,NA,NA,NA,NA,1.5072725304136,2.21775392046045,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"CharlesBoyle","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"DAX_benchmark","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"homersimpson","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"JakePeralta","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"JonSnow","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"MasterYoda","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"Phoebe","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"power_benchmark","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"Rachel","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"TyrionLannister","infections","0 week",2023-12-13,NA,NA,NA,NA,NA,2082,NA,NA,NA,NA,NA,47.47,47.47,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"CharlesBoyle","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"DAX_benchmark","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"homersimpson","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"JakePeralta","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"JonSnow","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"MasterYoda","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"Phoebe","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"power_benchmark","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"Rachel","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"TyrionLannister","infections","1 week",2023-12-13,NA,NA,NA,NA,NA,2327,NA,NA,NA,NA,NA,650.8541,1101.91,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"CharlesBoyle","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"DAX_benchmark","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"homersimpson","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"JakePeralta","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"JonSnow","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"MasterYoda","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"Phoebe","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"power_benchmark","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"Rachel","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"TyrionLannister","infections","2 week",2023-12-13,NA,NA,NA,NA,NA,2586,NA,NA,NA,NA,NA,799.8392,1335.22,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"CharlesBoyle","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"DAX_benchmark","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"homersimpson","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"JakePeralta","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"JonSnow","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"MasterYoda","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"Phoebe","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"power_benchmark","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"Rachel","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"TyrionLannister","infections","3 week",2023-12-13,NA,NA,NA,NA,NA,2314,NA,NA,NA,NA,NA,615.203625,1022.12,FALSE,FALSE,TRUE
"BrienneVonTarth","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"CharlesBoyle","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"DaenerysTargaryen","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"DAX_benchmark","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"homersimpson","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"JakePeralta","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"JonSnow","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"MasterYoda","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"Phoebe","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"power_benchmark","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"Rachel","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"TormundGiantsbane","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"TyrionLannister","infections","4 week",2023-12-13,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,475.6900525,841.33,FALSE,FALSE,TRUE
"DAX_benchmark","energy","36 hour",2023-12-13,NA,NA,NA,NA,NA,65.44225,NA,NA,NA,NA,NA,9.94991811612057,12.2957631124677,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","36 hour",2023-12-13,NA,NA,NA,NA,NA,65.44225,NA,NA,NA,NA,NA,9.94991811612057,12.2957631124677,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","36 hour",2023-12-13,NA,NA,NA,NA,NA,65.44225,NA,NA,NA,NA,NA,9.94991811612057,12.2957631124677,FALSE,FALSE,TRUE
"DAX_benchmark","energy","40 hour",2023-12-13,NA,NA,NA,NA,NA,62.495,NA,NA,NA,NA,NA,6.04873949214298,8.53014009431438,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","40 hour",2023-12-13,NA,NA,NA,NA,NA,62.495,NA,NA,NA,NA,NA,6.04873949214298,8.53014009431438,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","40 hour",2023-12-13,NA,NA,NA,NA,NA,62.495,NA,NA,NA,NA,NA,6.04873949214298,8.53014009431438,FALSE,FALSE,TRUE
"DAX_benchmark","energy","44 hour",2023-12-13,NA,NA,NA,NA,NA,57.24875,NA,NA,NA,NA,NA,4.8409460251889,7.21231618129829,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","44 hour",2023-12-13,NA,NA,NA,NA,NA,57.24875,NA,NA,NA,NA,NA,4.8409460251889,7.21231618129829,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","44 hour",2023-12-13,NA,NA,NA,NA,NA,57.24875,NA,NA,NA,NA,NA,4.8409460251889,7.21231618129829,FALSE,FALSE,TRUE
"DAX_benchmark","energy","60 hour",2023-12-13,NA,NA,NA,NA,NA,56.4625,NA,NA,NA,NA,NA,5.1493625375,9.38188999999999,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","60 hour",2023-12-13,NA,NA,NA,NA,NA,56.4625,NA,NA,NA,NA,NA,5.1493625375,9.38188999999999,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","60 hour",2023-12-13,NA,NA,NA,NA,NA,56.4625,NA,NA,NA,NA,NA,5.1493625375,9.38188999999999,FALSE,FALSE,TRUE
"DAX_benchmark","energy","64 hour",2023-12-13,NA,NA,NA,NA,NA,56.043,NA,NA,NA,NA,NA,4.70565898703805,8.56890073535327,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","64 hour",2023-12-13,NA,NA,NA,NA,NA,56.043,NA,NA,NA,NA,NA,4.70565898703805,8.56890073535327,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","64 hour",2023-12-13,NA,NA,NA,NA,NA,56.043,NA,NA,NA,NA,NA,4.70565898703805,8.56890073535327,FALSE,FALSE,TRUE
"DAX_benchmark","energy","68 hour",2023-12-13,NA,NA,NA,NA,NA,52.10725,NA,NA,NA,NA,NA,4.06245807676458,8.3720415,FALSE,FALSE,TRUE
"infections_benchmark_strong","energy","68 hour",2023-12-13,NA,NA,NA,NA,NA,52.10725,NA,NA,NA,NA,NA,4.06245807676458,8.3720415,FALSE,FALSE,TRUE
"infections_benchmark_weak","energy","68 hour",2023-12-13,NA,NA,NA,NA,NA,52.10725,NA,NA,NA,NA,NA,4.06245807676458,8.3720415,FALSE,FALSE,TRUE
