"model","target","horizon","forecast_date","q0.025","q0.25","q0.5","q0.75","q0.975","value","qscore_q0.025","qscore_q0.25","qscore_q0.5","qscore_q0.75","qscore_q0.975","mean_qscore","ae","interval_coverage_0.5","interval_coverage_0.95","scores_imputed"
"DaenerysTargaryen","DAX","1 day",2023-11-29,-2.154,-0.615,1.783,3.415,5.762,0.302511958645368,0.122825597932268,0.458755979322684,1.48048804135463,1.55624402067732,0.272974402067732,0.778257608270926,1.48048804135463,TRUE,TRUE,FALSE
"Phoebe","DAX","1 day",2023-11-29,-0.78395083,-0.08638414,0.27962988,0.64564389,1.34321058,0.302511958645368,0.0543231394322684,0.194448049322684,0.0228820786453684,0.171565965677316,0.0520349310677316,0.0990508328290737,0.0228820786453684,TRUE,TRUE,FALSE
"JakePeralta","DAX","1 day",2023-11-29,-2.45525090274043,-0.54792365407405,0.0335570175727717,0.632591739455817,2.15450426878101,0.302511958645368,0.13788814306929,0.425217806359709,0.268954941072597,0.165039890405224,0.0925996155067819,0.21794007928272,0.268954941072597,TRUE,TRUE,FALSE
"TormundGiantsbane","DAX","1 day",2023-11-29,-1.54605819154849,-0.451710011424943,0.0059828908942882,0.439796092371934,1.57040913321965,0.302511958645368,0.0924285075096929,0.377110985035156,0.29652906775108,0.0686420668632828,0.0633948587287141,0.179621097177585,0.29652906775108,TRUE,TRUE,FALSE
"TyrionLannister","DAX","1 day",2023-11-29,-1.24348188072672,-0.0853074745163162,0.224057729711458,0.701413940906148,1.54123822687243,0.302511958645368,0.0772996919686046,0.193909716580842,0.0784542289339108,0.19945099113039,0.0619363134113531,0.12221018840502,0.0784542289339108,TRUE,TRUE,FALSE
"mean_ensemble","DAX","2 day",2023-11-29,-2.53057414046146,-0.542813419734754,0.226764041742357,1.07158844637527,2.87007843431707,1.41919560914818,0.197488487480482,0.981004514441468,1.19243156740583,0.521410744159369,0.0725441412584444,0.592975890949118,1.19243156740583,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","2 day",2023-11-29,-4.0878949635655,-0.817404076536876,0.0802650430125951,1.00096995589931,3.57049232679329,1.41919560914818,0.275354528635684,1.11829984284253,1.33893056613559,0.627338479873307,0.107564835882255,0.693497650673873,1.33893056613559,FALSE,TRUE,FALSE
"Rachel","DAX","2 day",2023-11-29,-3.9021663661825,-1.11623010774738,-0.0065418952077574,1.27743387455144,3.22079067452884,1.41919560914818,0.266068098766534,1.26771285844778,1.42573750435594,0.212642601895111,0.0900797532690328,0.65244816334688,1.42573750435594,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","2 day",2023-11-29,-3.38772819060928,-0.735238060438547,0.0792258658314608,0.869535695896149,3.13085328877462,1.41919560914818,0.240346189987873,1.07721683479337,1.33996974331672,0.824489869878051,0.0855828839813219,0.713521104391467,1.33996974331672,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","2 day",2023-11-29,-1.73335876404517,-0.162375126772618,0.498570101979201,1.09248164471558,2.49960658281221,1.41919560914818,0.157627718659668,0.7907853679604,0.920625507168982,0.490070946648902,0.0540205486832015,0.482626017824231,0.920625507168982,FALSE,TRUE,FALSE
"median_ensemble","DAX","2 day",2023-11-29,-2.19501781417982,-0.529277534016768,0.0795225055632897,0.870506672295535,2.49960658281221,1.41919560914818,0.1807106711664,0.974236571582475,1.33967310358489,0.823033405278972,0.0540205486832014,0.674334860059188,1.33967310358489,FALSE,TRUE,FALSE
"homersimpson","DAX","2 day",2023-11-29,-1.96081724845872,-0.203717887881893,0.0795225055632897,0.761404943229316,2.32671797924639,1.41919560914818,0.169000642880345,0.811456748515038,1.33967310358489,0.986685998878301,0.0453761185049104,0.670438522472697,1.33967310358489,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","2 day",2023-11-29,-2.19501781417982,-0.529277534016768,0.039754713044739,0.820362334321313,2.44065459352821,1.41919560914818,0.1807106711664,0.974236571582475,1.37944089610344,0.898249912240305,0.0510729492190014,0.696742200062325,1.37944089610344,FALSE,TRUE,FALSE
"MasterYoda","DAX","2 day",2023-11-29,-2.1404,-1.1994,-0.544,0.2096,2.105,1.41919560914818,0.177979780457409,1.30929780457409,1.96319560914818,1.81439341372227,0.0342902195425909,1.05983136548891,1.96319560914818,FALSE,TRUE,FALSE
"DaenerysTargaryen","DAX","2 day",2023-11-29,-2.615,-0.151,1.621,3.624,6.137,1.41919560914818,0.201709780457409,0.785097804574091,0.201804390851817,1.10240219542591,0.235890219542591,0.505380878170363,0.201804390851817,TRUE,TRUE,FALSE
"Phoebe","DAX","2 day",2023-11-29,-0.87267971,-0.07106879,0.34953734,0.77014348,1.5717544,1.41919560914818,0.114593765957409,0.745132199574091,1.06965826914818,0.973578193722274,0.00762793954259087,0.58211807358891,1.06965826914818,FALSE,TRUE,FALSE
"JakePeralta","DAX","2 day",2023-11-29,-3.13076729382187,-0.782713412616443,0.038870716914019,0.870506672295535,2.87206597543576,1.41919560914818,0.227498145148502,1.10095451088231,1.38032489223416,0.823033405278972,0.0726435183143789,0.720890894371666,1.38032489223416,FALSE,TRUE,FALSE
"TormundGiantsbane","DAX","2 day",2023-11-29,-1.91698087183334,-0.505299548569349,0.0187808874620934,0.614117371383793,1.92474073605093,1.41919560914818,0.166808824049076,0.962247578858766,1.40041472168609,1.20761735664658,0.0252772563451374,0.752473147517131,1.40041472168609,FALSE,TRUE,FALSE
"TyrionLannister","DAX","2 day",2023-11-29,-1.73335876404517,-0.162375126772618,0.498570101979201,1.09248164471558,2.49960658281221,1.41919560914818,0.157627718659668,0.7907853679604,0.920625507168982,0.490070946648902,0.0540205486832015,0.482626017824231,0.920625507168982,FALSE,TRUE,FALSE
"JonSnow","DAX","2 day",2023-11-29,-3.22129383925758,-0.620474785199309,0.194377162071801,0.927612185870434,3.0117365061395,1.41919560914818,0.232024472420288,1.01983519717375,1.22481844707638,0.737375134916624,0.0796270448495659,0.658736059287321,1.22481844707638,FALSE,TRUE,FALSE
"mean_ensemble","DAX","5 day",2023-11-29,-3.56372606669985,-0.845259224250578,0.236996407060344,1.08595996350539,3.29450001903379,1.46334031279558,0.251353318974772,1.15429976852308,1.22634390573524,0.566070523935285,0.0915579853119106,0.657925100496057,1.22634390573524,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","5 day",2023-11-29,-5.25916085313898,-0.912911877239653,0.16421387707215,1.23242567249799,4.62869696515187,1.46334031279558,0.336125058296728,1.18812609501762,1.29912643572343,0.346371960446379,0.158267832617815,0.665603476420394,1.29912643572343,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","5 day",2023-11-29,-4.49192780628028,-0.872108165925178,0.16369401804727,1.15181532841606,4.1392710214515,1.46334031279558,0.297763405953793,1.16772423936038,1.29964629474831,0.467287476569287,0.133796535432796,0.673243590412913,1.29964629474831,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","5 day",2023-11-29,-2.25651117836474,0.0037281755628892,0.608450363009005,1.41932682317214,2.98607308212107,1.46334031279558,0.185992574558016,0.729806068616345,0.854889949786575,0.0660202344351601,0.0761366384662748,0.382569093172474,0.854889949786575,FALSE,TRUE,FALSE
"median_ensemble","DAX","5 day",2023-11-29,-4.0075799347204,-0.872108165925178,0.16369401804727,1.08635854394005,3.07403738074518,1.46334031279558,0.273546012375799,1.16772423936038,1.29964629474831,0.565472653283295,0.0805348533974801,0.677384810633053,1.29964629474831,FALSE,TRUE,FALSE
"homersimpson","DAX","5 day",2023-11-29,-2.24932476922692,0.200870552022048,0.414624594747881,0.853135130529026,2.84600068644374,1.46334031279558,0.185633254101125,0.631234880386766,1.0487157180477,0.915307773399832,0.069133018682408,0.570004928923566,1.0487157180477,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","5 day",2023-11-29,-3.04538649790997,-0.708559677707035,0.237739000586686,1.05795015561452,2.74509135239119,1.46334031279558,0.225436340535278,1.08594999525131,1.22560131220889,0.60808523577159,0.0640875519797805,0.64183208714937,1.22560131220889,FALSE,TRUE,FALSE
"MasterYoda","DAX","5 day",2023-11-29,-4.7404,-1.176,-0.0802,0.7506,4.0389,1.46334031279558,0.310187015639779,1.31967015639779,1.54354031279558,1.06911046919337,0.128777984360221,0.874257187677348,1.54354031279558,FALSE,TRUE,FALSE
"DaenerysTargaryen","DAX","5 day",2023-11-29,-5.625,-3.121,0.848,1.762,3.852,1.46334031279558,0.354417015639779,2.29217015639779,0.61534031279558,0.14932984360221,0.119432984360221,0.706138062559116,0.61534031279558,TRUE,TRUE,FALSE
"Phoebe","DAX","5 day",2023-11-29,-1.19445019,-0.36520067,0.06990747,0.50501561,1.33426513,1.46334031279558,0.132889525139779,0.91427049139779,1.39343284279558,1.43748705419337,0.251696606451382,0.82595530399558,1.39343284279558,FALSE,FALSE,FALSE
"JakePeralta","DAX","5 day",2023-11-29,-4.0075799347204,-0.930672072872491,0.0814519619633636,1.08635854394005,3.69234799072685,1.46334031279558,0.273546012375799,1.19700619283404,1.38188835083222,0.565472653283291,0.111450383896564,0.705872718644381,1.38188835083222,FALSE,TRUE,FALSE
"TormundGiantsbane","DAX","5 day",2023-11-29,-2.25883017362821,-0.692058314505878,0.0933537886569894,0.734025027995378,2.24453387115721,1.46334031279558,0.18610852432119,1.07769931365073,1.36998652413859,1.0939729272003,0.0390596779180815,0.753365393445779,1.36998652413859,FALSE,TRUE,FALSE
"TyrionLannister","DAX","5 day",2023-11-29,-2.25651117836474,0.0037281755628892,0.608450363009005,1.41932682317214,2.98607308212107,1.46334031279558,0.185992574558016,0.729806068616345,0.854889949786575,0.0660202344351601,0.0761366384662748,0.382569093172474,0.854889949786575,FALSE,TRUE,FALSE
"Rachel","DAX","5 day",2023-11-29,-4.66492902813501,-1.31265588903559,0.0379138587830684,1.4793926135076,4.26120968512955,1.46334031279558,0.30641346704653,1.38799810091559,1.42542645401251,0.00802615035601195,0.139893468616698,0.653551528189468,1.42542645401251,TRUE,TRUE,FALSE
"JonSnow","DAX","5 day",2023-11-29,-4.27842725732884,-1.10553015111951,-0.166646004090948,0.666107796725196,3.07403738074518,1.46334031279558,0.287088378506221,1.28443523195755,1.62998631688653,1.19584877410558,0.0805348533974801,0.89557871097067,1.62998631688653,FALSE,TRUE,FALSE
"mean_ensemble","DAX","6 day",2023-11-29,-4.05933307932732,-0.837940522766485,0.410091269834919,1.41312720932955,3.97483432830437,2.24268798990792,0.315101053461762,1.5403142563372,1.832596720073,1.24434117086756,0.0866073169198225,1.00379210353187,1.832596720073,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","6 day",2023-11-29,-5.27680602368585,-1.03242505621575,0.160613255934307,1.39650112903677,4.51721171064075,2.24268798990792,0.375974700679689,1.63755652306184,2.08207473397361,1.26928029130673,0.113726186036642,1.0957224870117,2.08207473397361,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","6 day",2023-11-29,-2.94732163645505,-0.527455548920219,0.882785153382848,1.74687294967293,3.59166971249187,2.24268798990792,0.259500481318149,1.38507176941407,1.35990283652507,0.743722560352489,0.0674490861291973,0.763129346747796,1.35990283652507,FALSE,TRUE,FALSE
"median_ensemble","DAX","6 day",2023-11-29,-4.451,-1.0137271513128,0.185784313440689,1.38062744019295,3.6798495320659,2.24268798990792,0.334684399495396,1.62820757061036,2.05690367646723,1.29309082457246,0.071858077107899,1.07694890965067,2.05690367646723,FALSE,TRUE,FALSE
"homersimpson","DAX","6 day",2023-11-29,-2.95665471633885,0.428414991581505,0.638682324459339,0.848949657337172,3.24633030479029,2.24268798990792,0.259967135312339,0.907136499163208,1.60400566544858,2.09060749885612,0.0501821157441185,0.982379782904874,1.60400566544858,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","6 day",2023-11-29,-3.24407177376679,-0.821213379539043,0.272700951772069,1.29363658261295,3.50399083235925,2.24268798990792,0.274337988183736,1.53195068472348,1.96998703813585,1.42357711094246,0.0630651421225665,1.05258359282162,1.96998703813585,FALSE,TRUE,FALSE
"MasterYoda","DAX","6 day",2023-11-29,-5.6054,-1.241,-0.1085,0.7592,4.9428,2.24268798990792,0.392404399495396,1.74184399495396,2.35118798990792,2.22523198486188,0.135005600504604,1.36913479394475,2.35118798990792,FALSE,TRUE,FALSE
"DaenerysTargaryen","DAX","6 day",2023-11-29,-4.451,-1.515,1.871,3.651,5.895,2.24268798990792,0.334684399495396,1.87884399495396,0.371687989907921,0.704156005046039,0.182615600504604,0.694397597981584,0.371687989907921,TRUE,TRUE,FALSE
"Phoebe","DAX","6 day",2023-11-29,-1.1965347,-0.3200681,0.1398149,0.599698,1.4761646,2.24268798990792,0.171961134495396,1.28137804495396,2.10287308990792,2.46448498486188,1.49472061032045,1.50308357290792,2.10287308990792,FALSE,FALSE,FALSE
"JakePeralta","DAX","6 day",2023-11-29,-5.05599778550301,-1.18094239117178,0.100558829442043,1.38062744019295,4.59838159277001,2.24268798990792,0.364934288770546,1.71181519053985,2.14212916046588,1.29309082457246,0.117784680143105,1.12595082889837,2.14212916046588,FALSE,TRUE,FALSE
"TormundGiantsbane","DAX","6 day",2023-11-29,-2.44662039880921,-0.684070720506671,0.185784313440689,0.8816511489694,2.6181529228502,2.24268798990792,0.234465419435857,1.4633793552073,2.05690367646723,2.04155526140778,0.018773246647114,1.16301539183306,2.05690367646723,FALSE,TRUE,FALSE
"TyrionLannister","DAX","6 day",2023-11-29,-2.94732163645505,-0.527455548920219,0.882785153382848,1.74687294967293,3.59166971249187,2.24268798990792,0.259500481318149,1.38507176941407,1.35990283652507,0.743722560352489,0.0674490861291973,0.763129346747796,1.35990283652507,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","6 day",2023-11-29,-6.28262880068359,-1.04407044662245,0.203116289701999,1.44344054466479,5.3673964152176,2.24268798990792,0.426265839529575,1.64337921826518,2.03957170020592,1.1988711678647,0.156235421265484,1.09286466942617,2.03957170020592,FALSE,TRUE,FALSE
"Rachel","DAX","6 day",2023-11-29,-5.71970475864137,-1.41421344433687,0.0787966316982718,1.66389740881942,4.64422893227905,2.24268798990792,0.398119637427465,1.8284507171224,2.16389135820965,0.868185871632758,0.120077047118557,1.07574492630217,2.16389135820965,FALSE,TRUE,FALSE
"JonSnow","DAX","6 day",2023-11-29,-4.6412678009164,-1.0137271513128,0.0230487046395384,0.958305910304874,3.6798495320659,2.24268798990792,0.344197789541216,1.62820757061036,2.21963928526838,1.92657311940457,0.0718580771078989,1.23809516838649,2.21963928526838,FALSE,TRUE,FALSE
"BrienneVonTarth","DAX","7 day",2023-11-29,-5.68324409066592,-1.10670732477615,0.261509880483546,1.49156497187359,5.06849520363003,2.98587763928548,0.43345608649757,2.04629248203082,2.72436775880194,2.24146900111784,0.104130878217228,1.50994324133308,2.72436775880194,FALSE,TRUE,FALSE
"CharlesBoyle","DAX","7 day",2023-11-29,-2.6779751709011,-0.544994460948445,1.30431480276254,2.64276516863751,3.79106968739758,2.98587763928548,0.283192640509329,1.76543605011696,1.68156283652294,0.514668705971966,0.0402596024056047,0.857023967105361,1.68156283652294,FALSE,TRUE,FALSE
"median_ensemble","DAX","7 day",2023-11-29,-4.55449887339736,-0.896354782177827,0.261509880483546,1.49156497187359,4.36329690101472,2.98587763928548,0.377018825634142,1.94111621073166,2.72436775880194,2.24146900111784,0.0688709630864619,1.47056855187441,2.72436775880194,FALSE,TRUE,FALSE
"homersimpson","DAX","7 day",2023-11-29,-2.75051853973231,0.755914148606784,0.934025478945344,1.1121368092839,3.44539828194982,2.98587763928548,0.28681980895089,1.11498174533935,2.05185216034014,2.81061124500237,0.0229760321332171,1.25744819835319,2.05185216034014,FALSE,TRUE,FALSE
"StannisBaratheon","DAX","7 day",2023-11-29,-3.41042321496537,-0.896354782177827,0.244529578559723,1.49083115443651,4.12663640984914,2.98587763928548,0.319815042712543,1.94111621073166,2.74134806072576,2.24256972727346,0.0570379385281829,1.46037739599432,2.74134806072576,FALSE,TRUE,FALSE
"MasterYoda","DAX","7 day",2023-11-29,-7.3424,-2.9194,-0.6262,0.2414,6.1965,2.98587763928548,0.516413881964274,2.95263881964274,3.61207763928548,4.11671645892823,0.160531118035726,2.27167558357129,3.61207763928548,FALSE,TRUE,FALSE
"DaenerysTargaryen","DAX","7 day",2023-11-29,-6.572,-3.527,1.935,5.362,7.161,2.98587763928548,0.477893881964274,3.25643881964274,1.05087763928548,1.18806118035726,0.208756118035726,1.2364055278571,1.05087763928548,TRUE,TRUE,FALSE
"Phoebe","DAX","7 day",2023-11-29,-2.436182,-0.7008226,0.2097224,1.1202674,2.8556268,2.98587763928548,0.271102981964274,1.84335011964274,2.77615523928548,2.79841535892823,0.253989136606693,1.58860256728548,2.77615523928548,FALSE,FALSE,FALSE
"JakePeralta","DAX","7 day",2023-11-29,-5.59618849505453,-1.31266250482996,0.171305824653611,1.56406984791942,5.35828455592335,2.98587763928548,0.429103306717001,2.14927007205772,2.81457181463187,2.13271168704909,0.118620345831893,1.52885544525752,2.81457181463187,FALSE,TRUE,FALSE
"TormundGiantsbane","DAX","7 day",2023-11-29,-2.73461203384826,-0.624501577921812,0.15193516911527,0.99733716348026,2.75446542998619,2.98587763928548,0.286024483656687,1.80518960860365,2.83394247017021,2.98281071370784,0.451253808133623,1.6718442168544,2.83394247017021,FALSE,FALSE,FALSE
"mean_ensemble","DAX","7 day",2023-11-29,-4.56202421056686,-1.13544718547014,0.511849815584396,1.78555451098097,4.69659079965644,2.98587763928548,0.377395092492617,2.06066241237781,2.47402782370109,1.80048469245677,0.0855356580185479,1.35962113580937,2.47402782370109,FALSE,TRUE,FALSE
"DAX_benchmark","DAX","7 day",2023-11-29,-6.73574196413719,-1.09164649868041,0.343478060809232,1.59446118485933,6.25993408587484,2.98587763928548,0.486080980171134,2.03876206898295,2.64239957847625,2.08712468163923,0.163702822329468,1.48361402631981,2.64239957847625,FALSE,TRUE,FALSE
"Rachel","DAX","7 day",2023-11-29,-6.13455518376598,-1.38507633088796,0.149276711626946,1.75025459835486,5.88390335251049,2.98587763928548,0.456021641152573,2.18547698508672,2.83660092765854,1.85343456139594,0.144901285661251,1.495287080191,2.83660092765854,FALSE,TRUE,FALSE
"JonSnow","DAX","7 day",2023-11-29,-4.55449887339736,-0.862567018547597,0.270834892878388,1.20235517526978,4.36329690101472,2.98587763928548,0.377018825634142,1.92422232891654,2.7150427464071,2.67528369602356,0.068870963086462,1.55208771201356,2.7150427464071,FALSE,TRUE,FALSE
"TyrionLannister","DAX","7 day",2023-11-29,-2.6779751709011,-0.544994460948445,1.30431480276254,2.64276516863751,3.79106968739758,2.98587763928548,0.283192640509329,1.76543605011696,1.68156283652294,0.514668705971966,0.0402596024056047,0.857023967105361,1.68156283652294,FALSE,TRUE,FALSE
"mean_ensemble","infections","0 week",2023-11-29,1770,1770,1770,1770,1770,1925,7.75,77.5,155,232.5,302.25,155,155,FALSE,FALSE,FALSE
"infections_benchmark_strong","infections","0 week",2023-11-29,1643,1643,1643,1643,1643,1925,14.1,141,282,423,549.9,282,282,FALSE,FALSE,FALSE
"median_ensemble","infections","0 week",2023-11-29,1770,1770,1770,1770,1770,1925,7.75,77.5,155,232.5,302.25,155,155,FALSE,FALSE,FALSE
"infections_benchmark_weak","infections","0 week",2023-11-29,1643,1643,1643,1643,1643,1925,14.1,141,282,423,549.9,282,282,FALSE,FALSE,FALSE
"StannisBaratheon","infections","0 week",2023-11-29,1897,1897,1897,1897,1897,1925,1.4,14,28,42,54.6,28,28,FALSE,FALSE,FALSE
"mean_ensemble","infections","1 week",2023-11-29,1042.4875,1247.5,1424,1556.75,2207.1375,2077,51.725625,414.75,653,780.375,6.506875,381.2715,653,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","1 week",2023-11-29,1107.975,1426,1620,1826,2280.025,2077,48.45125,325.5,457,376.5,10.15125,243.5205,457,FALSE,TRUE,FALSE
"median_ensemble","infections","1 week",2023-11-29,1042.4875,1247.5,1424,1556.75,2207.1375,2077,51.725625,414.75,653,780.375,6.506875,381.2715,653,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","1 week",2023-11-29,735.75,845.5,1065,1143,1448,2077,67.0625,615.75,1012,1401,1226.55,864.4725,1012,FALSE,FALSE,FALSE
"StannisBaratheon","infections","1 week",2023-11-29,977,1069,1228,1287.5,2134.25,2077,55,504,849,1184.25,2.8625,519.0225,849,FALSE,TRUE,FALSE
"mean_ensemble","infections","2 week",2023-11-29,990.5,1223.5,1421.5,1632.75,2489.5,2082,54.575,429.25,660.5,673.875,20.375,367.715,660.5,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","2 week",2023-11-29,976,1366,1607,1896,2538,2082,55.3,358,475,279,22.8,238.02,475,FALSE,TRUE,FALSE
"median_ensemble","infections","2 week",2023-11-29,990.5,1223.5,1421.5,1632.75,2489.5,2082,54.575,429.25,660.5,673.875,20.375,367.715,660.5,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","2 week",2023-11-29,1027,1093.5,1171,1268.5,1810,2082,52.75,494.25,911,1220.25,530.4,641.73,911,FALSE,FALSE,FALSE
"StannisBaratheon","infections","2 week",2023-11-29,1005,1081,1236,1369.5,2441,2082,53.85,500.5,846,1068.75,17.95,497.41,846,FALSE,TRUE,FALSE
"mean_ensemble","infections","3 week",2023-11-29,972.875,1231,1439,1652.25,2744.9,2327,67.70625,548,888,1012.125,20.895,507.34525,888,FALSE,TRUE,FALSE
"median_ensemble","infections","3 week",2023-11-29,972.875,1231,1439,1652.25,2744.9,2327,67.70625,548,888,1012.125,20.895,507.34525,888,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","3 week",2023-11-29,976.75,1070,1158,1293.5,1850.5,2327,67.5125,628.5,1169,1550.25,929.175,868.8875,1169,FALSE,FALSE,FALSE
"StannisBaratheon","infections","3 week",2023-11-29,1017.75,1133,1264,1370.5,2774.75,2327,65.4625,597,1063,1434.75,22.3875,636.52,1063,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","3 week",2023-11-29,928,1329,1614,1934,2715.05,2327,69.95,499,713,589.5,19.4025,378.1705,713,FALSE,TRUE,FALSE
"median_ensemble","infections","4 week",2023-11-29,994.125,1255.75,1461.5,1685.625,2841.25,2586,79.59375,665.125,1124.5,1350.5625,12.7625,646.50875,1124.5,FALSE,TRUE,FALSE
"infections_benchmark_weak","infections","4 week",2023-11-29,977,1069,1228,1287.5,2134.25,2586,80.45,758.5,1358,1947.75,880.9125,1005.1225,1358,FALSE,FALSE,FALSE
"StannisBaratheon","infections","4 week",2023-11-29,1088.25,1192.5,1302,1390,2824.5,2586,74.8875,696.75,1284,1794,11.925,772.3125,1284,FALSE,TRUE,FALSE
"mean_ensemble","infections","4 week",2023-11-29,994.125,1255.75,1461.5,1685.625,2841.25,2586,79.59375,665.125,1124.5,1350.5625,12.7625,646.50875,1124.5,FALSE,TRUE,FALSE
"infections_benchmark_strong","infections","4 week",2023-11-29,900,1319,1621,1981.25,2858,2586,84.3,633.5,965,907.125,13.6,520.705,965,FALSE,TRUE,FALSE
"BrienneVonTarth","energy","36 hour",2023-11-29,50.1367838303122,59.9210364182598,66.8738690761113,71.6302017338319,80.3948293218916,70.0885,0.99758580848439,5.0837317908701,3.21463092388868,0.770850866915936,0.515316466094579,2.11642317125074,3.21463092388868,TRUE,TRUE,FALSE
"Rachel","energy","36 hour",2023-11-29,60.7024998974439,64.1430013099423,64.8287668468256,65.551999333331,69.1697493076911,70.0885,0.469300005127806,2.97274934502884,5.25973315317439,6.80475100000354,1.79156385000239,3.45961947066739,5.25973315317439,FALSE,FALSE,FALSE
"Phoebe","energy","36 hour",2023-11-29,60.64323,65.17515,67.55305,69.93096,74.46287,70.0885,0.4722635,2.456675,2.53545,0.236309999999996,0.2187185,1.1838834,2.53545,FALSE,TRUE,FALSE
"mean_ensemble","energy","36 hour",2023-11-29,53.8626883934459,60.8669771884887,64.5638779115168,67.8497162458851,73.8872145573408,70.0885,0.811290580327705,4.61076140575565,5.5246220884832,3.35817563117234,0.18993572786704,2.89895708672119,5.5246220884832,FALSE,TRUE,FALSE
"JonSnow","energy","36 hour",2023-11-29,39.5982506408851,47.270818270564,51.3997044727295,54.5609395934698,57.7444504621672,70.0885,1.52451246795574,11.408840864718,18.6887955272705,23.2913406097953,24.070896598774,15.7968772137027,18.6887955272705,FALSE,FALSE,FALSE
"homersimpson","energy","36 hour",2023-11-29,66.8935038271756,69.493656645477,69.5690789840116,70.8163019980337,71.2532156832487,70.0885,0.159749808641219,0.297421677261475,0.519421015988399,0.363900999016842,0.0582357841624337,0.279745857014074,0.519421015988399,TRUE,TRUE,FALSE
